index,row_id,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,sentiment_type,sentiment_score
136,136,In recent week an excavating war between northern rebel and the Cement military ha spread southward but it wa not clear whether the mosque attack wa related to the rebellion ,2008-05-31 04:00:00+00:00,"In recent weeks an escalating war between northern rebels and the Yemeni military has spread southward, but it was not clear whether the mosque attack was related to the rebellion.","{'main': 'Gunman Kills 8 Worshipers at Mosque in Yemen', 'kicker': None, 'content_kicker': None, 'print_headline': 'Gunman Kills 8 Worshipers At Mosque In Yemen', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Mosques', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'AL QAEDA', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Bombs and Explosives', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,-0.8666
137,137,It wa the first visit by a senior American official since the political agreement that strengthened Hezbollah ,2008-06-17 04:00:00+00:00,It was the first visit by a senior American official since the political agreement that strengthened Hezbollah.,"{'main': 'Rice Visit Signals Support for Power Deal in Lebanon', 'kicker': None, 'content_kicker': None, 'print_headline': 'Rice Visit Signals Support For Power Deal in Lebanon', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Lebanon', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Rice, Condoleezza', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Hezbollah', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,0.7184
138,138,Is the war in Ran and Afghanistan have frayed the relationship between the service the Army ha organized it own surveillance unit ,2008-06-22 04:00:00+00:00,"As the wars in Iraq and Afghanistan have frayed the relationship between the services, the Army has organized its own surveillance unit.","{'main': 'At Odds With Air Force, Army Adds Its Own Aviation Unit', 'kicker': None, 'content_kicker': None, 'print_headline': 'Edging Away From Air Force, Army Is Starting Its Own Aviation Unit', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Iraq', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Military Aircraft', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'United States Air Force', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'AFGHANISTAN', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'United States Army', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 6, 'major': 'N'}]",Foreign,Washington,compound,-0.3612
139,139,Supporters and opponent of the pro Western government clashed Sunday in northern Lebanon ,2008-06-23 04:00:00+00:00,Supporters and opponents of the pro-Western government clashed Sunday in northern Lebanon.,"{'main': '2 Killed in Lebanon Clashes', 'kicker': None, 'content_kicker': None, 'print_headline': '2 Killed in Lebanon Clashes', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Lebanon', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations and Riots', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Siniora, Fouad', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Hezbollah', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,0.4404
140,140,In an increasingly divided Arab world the Qataris have fashioned a reputation a independent arbitrator ,2008-07-09 04:00:00+00:00,"In an increasingly divided Arab world, the Qataris have fashioned a reputation as independent arbitrators.","{'main': 'Qatar, Playing All Sides, Is a Nonstop Mediator', 'kicker': None, 'content_kicker': None, 'print_headline': 'Qatar, Playing All Sides, Is the Mideastâs Nonstop Mediator', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Arbitration, Conciliation and Mediation', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Qatar', 'rank': 4, 'major': 'N'}]",Foreign,World,compound,0.0
141,141,In increase in the number of foreign fighter may reflect a change that is making Pakistanâs trial area the preferred destination for some Funny insurgent ,2008-07-10 04:00:00+00:00,An increase in the number of foreign fighters may reflect a change that is making Pakistanâs tribal areas the preferred destination for some Sunni insurgents.,"{'main': 'Militant Gains in Pakistan Said to Draw Fighters', 'kicker': None, 'content_kicker': None, 'print_headline': 'PAKISTAN IS SAID TO BE ATTRACTING MORE INSURGENTS', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Pakistan', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'AL QAEDA', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'North-West Frontier Province (Pakistan)', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Taliban', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,0.7269
142,142,A court said the president ha the legal power to order the indefinite detention of civilian captured in the U S ,2008-07-16 04:00:00+00:00,A court said the president has the legal power to order the indefinite detentions of civilians captured in the U.S.,"{'main': 'Court Backs Bush on Military Detentions', 'kicker': None, 'content_kicker': None, 'print_headline': 'Court Ruling Favors Bush In Powers On Detainees', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Detainees', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Federal District Courts', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, George W', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Marri, Ali Saleh Kahlah al-', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Richmond (Va)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Decisions and Verdicts', 'rank': 6, 'major': 'N'}]",National,Washington,compound,0.1027
143,143,The Supreme Court must reverse a federal appeal court decision last week that grant the president sweeping power to deprive anyone of his or her freedom ,2008-07-20 04:00:00+00:00,The Supreme Court must reverse a federal appeals court decision last week that grants the president sweeping power to deprive anyone of his or her freedom.,"{'main': 'Detaining Mr. Marri', 'kicker': None, 'content_kicker': None, 'print_headline': 'Detaining Mr. Marri', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Editorials', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Detainees', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Appeals Courts (US)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Decisions and Verdicts', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Marri, Ali Saleh Kahlah al-', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 6, 'major': 'N'}]",Editorial,Opinion,compound,0.802
144,144,Unfortunately the worlds leading trading nation seem ready to abandon the World Trade Organizations effort to reduce some of the worlds obstacle to trade ,2008-07-25 04:00:00+00:00,"Unfortunately, the worldâs leading trading nations seem ready to abandon the World Trade Organizationâs effort to reduce some of the worldâs obstacles to trade.","{'main': 'Particularly Bad Timing', 'kicker': 'Editorial', 'content_kicker': None, 'print_headline': 'Particularly Bad Timing', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Editorials', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'International Trade and World Market', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Economic Conditions and Trends', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Food', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'World Trade Organization', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Prices (Fares, Fees and Rates)', 'rank': 6, 'major': 'N'}]",Editorial,Opinion,compound,-0.6486
145,145,Even the enemy of Sudans President May Vassar al Astir have closed rank behind him driven by national pride and a fear of chaos if he were removed ,2008-07-28 04:00:00+00:00,"Even the enemies of Sudanâs President Omar Hassan al-Bashir have closed ranks behind him, driven by national pride and a fear of chaos if he were removed.","{'main': 'Sudan Rallies Behind Leader Reviled Abroad', 'kicker': None, 'content_kicker': None, 'print_headline': 'Sudan Rallies Behind Leader Reviled Abroad', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'War Crimes, Genocide and Crimes Against Humanity', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Civil War and Guerrilla Warfare', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Bashir, Omar Hassan Al-', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Freedom and Human Rights', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Darfur (Sudan)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Torture', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Sudan', 'rank': 9, 'major': 'N'}]",Foreign,World,compound,-0.8402
146,146,With U S troop at record level and the violent threat from the Taliban expanding the conflict in Afghanistan is roaring back into public view ,2008-08-07 00:57:23+00:00,"With U.S. troops at record levels and the violent threat from the Taliban expanding, the conflict in Afghanistan is roaring back into public view.","{'main': '500: Deadly U.S. Milestone in Afghan War', 'kicker': None, 'content_kicker': None, 'print_headline': '500: Deadly U.S. Milestone in Afghan War', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Afghanistan War (2001- )', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'AFGHANISTAN', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Taliban', 'rank': 4, 'major': 'N'}]",National,U.S.,compound,-0.8625
147,147,The couple were married on Saturday at the Woman Catholic Cathedral of Christ the King ,2008-08-16 05:24:46+00:00,The couple were married on Saturday at the Roman Catholic Cathedral of Christ the King.,"{'main': 'Elizabeth Jablonski-Diehl and Jeffrey Newcamp', 'kicker': None, 'content_kicker': None, 'print_headline': 'Elizabeth Jablonski-Diehl, Jeffrey Newcamp', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Weddings and Engagements', 'rank': 1, 'major': 'N'}]",Society,Fashion & Style,compound,0.0
148,148,President Lascar al Sad said resumption of the talk and their outcome would hinge on who succeeds Thud Alert a Israels prime minister in coming election there ,2008-09-04 14:11:20+00:00,President Bashar al-Assad said resumption of the talks and their outcome would hinge on who succeeds Ehud Olmert as Israelâs prime minister in upcoming elections there.,"{'main': 'Syria Says Israeli Peace Talks Postponed', 'kicker': None, 'content_kicker': None, 'print_headline': 'Syria Says Peace Talks Have Been Postponed as the Israelis Prepare for Elections', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Arbitration, Conciliation and Mediation', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Olmert, Ehud', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Treaties', 'rank': 7, 'major': 'N'}]",Foreign,World,compound,0.3182
149,149,Tales of weapon to foreign government have risen to more than billion up from billion in ,2008-09-13 22:17:13+00:00,"Sales of weapons to foreign governments have risen to more than $32 billion, up from $12 billion in 2005.","{'main': 'With White House Push, U.S. Arms Sales Jump', 'kicker': None, 'content_kicker': None, 'print_headline': 'With Push From White House, U.S. Arms Sales Rise Sharply', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Russia', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Defense Contracts', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'AFGHANISTAN', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'ARMS SALES ABROAD', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'North Korea', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, George W', 'rank': 11, 'major': 'N'}]",Foreign,Washington,compound,-0.296
150,150,Is recession look in the West crack are appearing in the boom that ha made Cuba a global word for unfettered growth ,2008-10-04 18:05:57+00:00,"As recession looms in the West, cracks are appearing in the boom that has made Dubai a global byword for unfettered growth.","{'main': 'Boomtown Feels Effects of a Global Crisis', 'kicker': None, 'content_kicker': None, 'print_headline': 'Even a Boomtown, Dubai, Feels the Effects of a Global Crisis', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'DUBAI', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States Economy', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'United Arab Emirates', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'International Trade and World Market', 'rank': 4, 'major': 'N'}]",Foreign,World,compound,0.296
151,151,Iraqâs post war White led government which have been dominated by Islamist party have made it one of their top priority to eradicate vestige of the Madam era reading street neighborhood and province ,2008-10-08 20:55:23+00:00,"Iraqâs post-war Shiite-led governments, which have been dominated by Islamist parties, have made it one of their top priorities to eradicate vestiges of the Saddam era, renaming streets, neighborhoods and provinces.","{'main': 'Rewriting History in Bronze', 'kicker': 'At War', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],Foreign,World,compound,-0.1027
152,152,A slowdown in the Persian Gulf might feel like a crash landing in place like Egypt Jordan and Syria where gulf money ha helped prop up strained economy ,2008-10-29 00:26:00+00:00,"A slowdown in the Persian Gulf might feel like a crash landing in places like Egypt, Jordan and Syria, where gulf money has helped prop up strained economies.","{'main': 'Slowdown in Persian Gulf Reverberates in Middle East', 'kicker': None, 'content_kicker': None, 'print_headline': 'Slowdown in Persian Gulf Reverberates in Middle East', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Middle East', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'United Arab Emirates', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Egypt', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Stocks and Bonds', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Economic Conditions and Trends', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Oil (Petroleum) and Gasoline', 'rank': 6, 'major': 'N'}]",Foreign,World,compound,0.25
153,153,Lebanon ironically battered by war turn out to have a banking sector that ha so far been a beacon of stability and growth ,2008-10-29 00:48:53+00:00,"Lebanon, chronically battered by war, turns out to have a banking sector that has so far been a beacon of stability and growth.","{'main': 'Armored Against Turmoil, Lebanon Lures Investors', 'kicker': None, 'content_kicker': None, 'print_headline': 'Armored Against Turmoil, Lebanonâs Banks Show Stable Growth, Luring Investors', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Lebanon', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Banks and Banking', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Finances', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Civil War and Guerrilla Warfare', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Economic Conditions and Trends', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,0.0258
154,154,A controversial artists case illustrates how freedom of expression ha frequently come under fire in India ,2008-11-08 18:11:10+00:00,A controversial artistâs case illustrates how freedom of expression has frequently come under fire in India.,"{'main': 'An Artist in Exile Tests Indiaâs Democratic Ideals', 'kicker': None, 'content_kicker': None, 'print_headline': 'An Artist Driven From Home Tests Indiaâs Democratic Ideals', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'India', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Husain, Maqbool Fida', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Freedom of Speech and Expression', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Hinduism', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Art', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,0.5267
155,155,Turkeys prime minister Deep Tayyip Erdogan said his country want to use it growing role in the Middle Last to bridge the divide between Last and West ,2008-11-11 23:18:30+00:00,"Turkeyâs prime minister, Recep Tayyip Erdogan, said his country wants to use its growing role in the Middle East to bridge the divide between East and West.","{'main': 'Turkish Leader Volunteers to Be U.S.-Iran Mediator', 'kicker': None, 'content_kicker': None, 'print_headline': 'Turkish Leader Volunteers To Be U.S.-Iran Mediator', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Turkey', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Erdogan, Recep Tayyip', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'North Atlantic Treaty Organization', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'AHMADINEJAD, MAHMOUD', 'rank': 6, 'major': 'N'}]",Foreign,World,compound,0.25
156,156,The hospital system is raising the stake in the rush of American hospital looking overseas by planning to open and run oncology center abroad over the next decade ,2008-11-13 05:08:59+00:00,The hospital system is raising the stakes in the rush of American hospitals looking overseas by planning to open and run 25 oncology centers abroad over the next decade.,"{'main': 'U. of Pittsburgh Medical Center, Working With a G.E. Unit, Plans Big Expansion Abroad', 'kicker': None, 'content_kicker': None, 'print_headline': 'U. of Pittsburgh Medical Center, Working With a G.E. Unit, Plans Big Expansion Abroad', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'University of Pittsburgh Medical Center', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Hospitals', 'rank': 3, 'major': 'N'}]",National,U.S.,compound,0.0
157,157,Procedures that may cost ten of thousand of dollar in the United States can often be done for one third or even one tenth of the cost in Asia with much shorter waiting time ,2008-11-16 02:00:54+00:00,"Procedures that may cost tens of thousands of dollars in the United States can often be done for one-third or even one-tenth of the cost in Asia, with much shorter waiting times.","{'main': 'South Korea Joins Lucrative Practice of Inviting Medical Tourists to Its Hospitals', 'kicker': None, 'content_kicker': None, 'print_headline': 'South Korea Joins Lucrative Practice of Inviting Medical Tourists to Its Hospitals', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Hospitals', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'South Korea', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Surgery and Surgeons', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Americans Abroad', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,0.4215
158,158,In examination of Will Clinton by Drama aide suggests that his wife is a serious possibility a secretary of state ,2008-11-17 02:48:43+00:00,An examination of Bill Clinton by Obama aides suggests that his wife is a serious possibility as secretary of state.,"{'main': 'Clinton Vetting Includes Look at Mr. Clinton', 'kicker': None, 'content_kicker': None, 'print_headline': 'Clinton Vetting Includes Look At Mr. Clinton', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Presidential Election of 2008', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Conflicts of Interest', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Clinton, Bill', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Appointments and Executive Changes', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Clinton Global Initiative', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Clinton, Hillary Rodham', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Clinton, William Jefferson, Presidential Foundation', 'rank': 10, 'major': 'N'}, {'name': 'organizations', 'value': 'State Department', 'rank': 11, 'major': 'N'}]",National,U.S.,compound,-0.0772
159,159,Will Clinton may have to make concession to avoid any ethical conflict if his wife join the Drama administration ,2008-11-18 02:58:33+00:00,Bill Clinton may have to make concessions to avoid any ethical conflicts if his wife joins the Obama administration.,"{'main': 'Many Dealings of Bill Clinton Are Under Review', 'kicker': None, 'content_kicker': None, 'print_headline': 'Many Dealings Of Bill Clinton Under Review', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Clinton, Bill', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Conflicts of Interest', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Appointments and Executive Changes', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Clinton Global Initiative', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Clinton, William Jefferson, Presidential Library', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Election of 2008', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Clinton, William Jefferson, Presidential Foundation', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Clinton, Hillary Rodham', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'State Department', 'rank': 10, 'major': 'N'}]",National,U.S.,compound,0.25
160,160,Tom Daschle the former South Dakota senator ha accepted Track Obamaâs offer to be Secretary of Health and Human Services Democrats said ,2008-11-19 16:13:43+00:00,"Tom Daschle, the former South Dakota senator, has accepted Barack Obamaâs offer to be Secretary of Health and Human Services, Democrats said.","{'main': 'Daschle to Be Nominee for Health Post in Obama Cabinet', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Mikva, Abner J', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Clinton, Bill', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Clinton, Hillary Rodham', 'rank': 4, 'major': 'N'}]",National,U.S.,compound,0.5423
161,161,The former president will disclose the name in a deal to clear the way for Senator Axillary Fordham Clinton to become secretary of state ,2008-11-30 02:45:38+00:00,The former president will disclose the names in a deal to clear the way for Senator Hillary Rodham Clinton to become secretary of state.,"{'main': 'Bill Clinton to Name Donors as Part of Obama Deal', 'kicker': None, 'content_kicker': None, 'print_headline': 'Clinton to Name Donors as Part Of Obama Deal', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Clinton, Bill', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Clinton Global Initiative', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Clinton, Hillary Rodham', 'rank': 5, 'major': 'N'}]",National,Washington,compound,0.3818
162,162,The Supreme Court will rule on whether the president can order the indefinite detention of people living in the U S ,2008-12-05 19:06:32+00:00,The Supreme Court will rule on whether the president can order the indefinite detention of people living in the U.S.,"{'main': 'Justices Take Case on Presidentâs Power to Detain', 'kicker': None, 'content_kicker': None, 'print_headline': 'Justices to Rule on Detainee Held in U.S. in Terror Case', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Detainees', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Supreme Court', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'AL QAEDA', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Marri, Ali Saleh Kahlah al-', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, George W', 'rank': 6, 'major': 'N'}]",National,U.S.,compound,0.2732
163,163,A navvy band of jewel thief some losing a woman stole diamond ring and watch valued at more than million from a Carry Winston boutique ,2008-12-06 01:15:24+00:00,"A savvy band of jewel thieves, some posing as women, stole diamonds, rings and watches valued at more than $100 million from a Harry Winston boutique.","{'main': '$100 Million in Jewels Stolen From Paris Store', 'kicker': None, 'content_kicker': None, 'print_headline': 'Robbers Take $100 Million in Jewels From Boutique Near Champs-ÃlysÃ©es', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Crime and Criminals', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Jewels and Jewelry', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Robberies and Thefts', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Paris (France)', 'rank': 4, 'major': 'N'}]",Foreign,World,compound,0.2023
164,164,The extent of the damage done by the Rush administration to American civil liberty will be told in part by the outcome of two case in federal court ,2008-12-08 05:48:12+00:00,The extent of the damage done by the Bush administration to American civil liberties will be told in part by the outcome of two cases in federal court.,"{'main': 'Tortured Justice', 'kicker': 'Editorial', 'content_kicker': None, 'print_headline': 'Tortured Justice', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Editorials', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Detainees', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Extraordinary Rendition', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Civil Rights and Liberties', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Federal District Courts', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Decisions and Verdicts', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Marri, Ali Saleh Kahlah al-', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'ARAR, MAHER', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, George W', 'rank': 10, 'major': 'N'}]",Editorial,Opinion,compound,0.0516
