index,row_id,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,sentiment_type,sentiment_score
303,303,The size of the protest and their level of coordination suggest that Syrians opposition movement is reaching new level of coherence and organization ,2011-04-08 11:24:16+00:00,The size of the protests and their level of coordination suggest that Syriaâs opposition movement is reaching new levels of coherence and organization.,"{'main': 'Syrian Protests Are Said to Be Largest and Bloodiest to Date', 'kicker': None, 'content_kicker': None, 'print_headline': 'Dozens of Protests Across Syria Are Said to Be Largest and Bloodiest to Date', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 3, 'major': 'N'}]",Foreign,World,compound,-0.0516
304,304,More than people gathered for dueling demonstration over the fate of President Li Abdullah Pale who face a rising tide of international pressure to step down ,2011-04-09 00:07:27+00:00,"More than 100,000 people gathered for dueling demonstrations over the fate of President Ali Abdullah Saleh, who faces a rising tide of international pressure to step down.","{'main': 'Tens of Thousands Protest in Yemen', 'kicker': None, 'content_kicker': None, 'print_headline': 'Amid Dueling Protests, Yemen Leader Digs In', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Gulf Cooperation Council', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests, and Riots', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,-0.2023
305,305,In annual State Department report offered a blistering portray of government repression across the Middle Last and beyond ,2011-04-09 01:22:16+00:00,An annual State Department report offered a blistering portrayal of government repression across the Middle East and beyond.,"{'main': 'Rights Abuses Extend Across Middle East, Report Says', 'kicker': None, 'content_kicker': None, 'print_headline': 'Rights Abuses Extend Across Middle East, Even Among U.S. Security Allies, Report Says', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Human Rights and Human Rights Violations', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'State Department', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,-0.3818
306,306,A bloc of Persian Gulf country renewed it offer to help mediate the political crisis in Semen and to ease the transition of power from the battled president ,2011-04-10 12:42:00+00:00,A bloc of Persian Gulf countries renewed its offer to help mediate the political crisis in Yemen and to ease the transition of power from the embattled president.,"{'main': 'Gulf Nations Repeat Offer to Mediate Crisis in Yemen', 'kicker': None, 'content_kicker': None, 'print_headline': 'Gulf Nations Repeat Offer to Mediate Crisis in Yemen', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Yemen', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Gulf Cooperation Council', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Saleh, Ali Abdullah', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,-0.2732
307,307,A member of the Cranial parliament ha blamed Western âenemies for a blast on Friday that hit a major gas pipeline near the holy city of Tom ,2011-04-11 16:00:48+00:00,A member of the Iranian parliament has blamed Western âenemiesâ for a blast on Friday that hit a major gas pipeline near the holy city of Qom.,"{'main': 'Iran Blames Pipeline Explosion on Western Enemies', 'kicker': None, 'content_kicker': None, 'print_headline': 'Iranian Official Blames Pipeline Explosion on Western Enemies', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Explosions', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Pipelines', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 4, 'major': 'N'}]",Foreign,World,compound,-0.5994
308,308,Human right group say arrest of medical worker are meant to install terror in doctor so they will not care for wounded protest ,2011-04-12 17:31:27+00:00,"Human rights groups say arrests of medical workers are meant to instill terror in doctors, so they will not care for wounded protesters.","{'main': 'Hospital Is Drawn Into Bahrain Strife', 'kicker': None, 'content_kicker': None, 'print_headline': 'Strife in Bahrain Sweeps Past Front Door of a Central Hospital', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Hospitals', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Human Rights and Human Rights Violations', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Bahrain', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 4, 'major': 'N'}]",Foreign,World,compound,-0.8565
309,309,Young lawmaker in Ran are running up against an ossified political elite still dominated by exile ,2011-04-14 01:16:35+00:00,Young lawmakers in Iraq are running up against an ossified political elite still dominated by exiles.,"{'main': 'Iraqi Youthsâ Political Rise Is Stunted by Elites', 'kicker': None, 'content_kicker': None, 'print_headline': 'Iraq Crushing Youthsâ Efforts To Be Heard', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'ALLAWI, AYAD', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Maliki, Nuri Kamal al-', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,0.0
310,310,A small core of American group played a bigger role in promoting democracy in Arab state than wa previously known ,2011-04-14 22:09:15+00:00,A small core of American groups played a bigger role in promoting democracy in Arab states than was previously known.,"{'main': 'U.S. Groups Helped Nurture Arab Uprisings', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. Groups Helped Nurture Arab Opposition', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'National Endowment for Democracy', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'National Democratic Institute for International Affairs', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'International Republican Institute', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Foreign Aid', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Freedom House', 'rank': 8, 'major': 'N'}]",Foreign,World,compound,0.5994
311,311,A planned meeting wa to take place the same day that security force fired on protest marching through the capital Ana It least protest were shot doctor said ,2011-04-17 11:24:19+00:00,"A planned meeting was to take place the same day that security forces fired on protesters marching through the capital, Sana. At least 15 protesters were shot, doctors said.","{'main': 'Yemeni Opposition Sets Meeting With Gulf Bloc', 'kicker': None, 'content_kicker': None, 'print_headline': 'Yemeni Opposition Sets Meeting With Gulf Bloc', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Yemen', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Gulf Cooperation Council', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Saleh, Ali Abdullah', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,-0.6369
312,312,Protesters took to the street across Syria a day after President Lascar al Sad offered concession ,2011-04-17 23:33:28+00:00,Protesters took to the streets across Syria a day after President Bashar al-Assad offered concessions.,"{'main': 'In Sometimes Deadly Clashes, Defiant Syrians Protest', 'kicker': None, 'content_kicker': None, 'print_headline': 'Defying the Syrian President, Thousands Protest in Sometimes Deadly Clashes', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Demonstrations, Protests, and Riots', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Human Rights and Human Rights Violations', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,-0.6124
313,313,Two well known Chinese human right lawyer have been released after disappearing during the countrys going crackdown on dissent ,2011-04-20 11:47:59+00:00,Two well-known Chinese human rights lawyers have been released after disappearing during the countryâs ongoing crackdown on dissent.,"{'main': 'Two Rights Lawyers Released in China', 'kicker': None, 'content_kicker': None, 'print_headline': 'China Releases 2 Human Rights Lawyers', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'China', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Human Rights and Human Rights Violations', 'rank': 2, 'major': 'N'}]",Foreign,World,compound,0.2732
314,314,In American human right group said on Friday that the number of physician missing in Bahrain ha risen to more than ,2011-04-22 10:06:12+00:00,An American human rights group said on Friday that the number of physicians missing in Bahrain has risen to more than 30.,"{'main': 'Medical Workers Reported Missing in Bahrain', 'kicker': None, 'content_kicker': None, 'print_headline': 'Medical Workers Reported Missing in Bahrain', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Medicine and Health', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Human Rights and Human Rights Violations', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Physicians for Human Rights', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Bahrain', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,0.128
315,315,The lesson autocrat are taking from the Arab Spring is that those who quit like Bosnia Mubarak of Egypt face humiliation while those who continue to use force gain beverage ,2011-04-28 02:16:16+00:00,"The lesson autocrats are taking from the Arab Spring is that those who quit, like Hosni Mubarak of Egypt, face humiliation, while those who continue to use force gain leverage.","{'main': 'Embattled Arab Leaders Decide Itâs Better to Fight Than Quit', 'kicker': 'Memo From Cairo', 'content_kicker': None, 'print_headline': 'Embattled Arab Leaders Decide Itâs Better to Fight Than Quit', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Egypt', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests, and Riots', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Mubarak, Hosni', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Saleh, Ali Abdullah', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Ben Ali, Zine El-Abidine', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Tunisia', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 11, 'major': 'N'}, {'name': 'glocations', 'value': 'Libya', 'rank': 12, 'major': 'N'}, {'name': 'glocations', 'value': 'Bahrain', 'rank': 13, 'major': 'N'}]",Foreign,World,compound,0.296
316,316,The Internet ha allowed many independent publication to make a comeback in Morocco ,2011-04-28 05:02:00+00:00,The Internet has allowed many independent publications to make a comeback in Morocco.,"{'main': 'Web Offers a Voice to Journalists in Morocco', 'kicker': 'I.H.T. Special Section: Middle East', 'content_kicker': None, 'print_headline': 'Web Offers a Voice to Journalists in Morocco', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Morocco', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'News and News Media', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Freedom of the Press', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Mohammed VI', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,0.34
317,317,Britain said it had revoked the Syrian ambassadors invitation to the wedding of Prince William and Late Middleton over Syrians recent crackdown on dissident ,2011-04-28 12:05:06+00:00,"Britain said it had revoked the Syrian ambassadorâs invitation to the wedding of Prince William and Kate Middleton, over Syriaâs recent crackdown on dissidents.","{'main': 'Britain Bars Syrian Envoy From Royal Wedding', 'kicker': 'World Briefing | Europe', 'content_kicker': None, 'print_headline': 'Britain: Wedding Invitation Rescinded', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Prince William of Wales', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Weddings and Engagements', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Middleton, Kate', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Great Britain', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Royal Family', 'rank': 7, 'major': 'N'}]",Foreign,World,compound,0.0
318,318,The four White Slim protest were accused of killing two policeman last month during protest against the Funny Slim led government ,2011-04-28 14:56:33+00:00,The four Shiite Muslim protesters were accused of killing two policemen last month during protests against the Sunni Muslim-led government.,"{'main': 'Bahrain Sentences 4 Protesters to Death', 'kicker': None, 'content_kicker': None, 'print_headline': 'Bahrain Court Sentences Four Protesters to Death', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Sentences (Criminal)', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Bahrain', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Murders and Attempted Murders', 'rank': 4, 'major': 'N'}]",Foreign,World,compound,-0.7717
319,319,Is last minute preparation drew to a close London braced for a royal wedding that promise to be one of it largest and most watched event in recent memory ,2011-04-29 02:59:37+00:00,"As last-minute preparations drew to a close, London braced for a royal wedding that promises to be one of its largest and most watched events in recent memory.","{'main': 'London Readies for Royal Wedding', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Weddings and Engagements', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Prince William of Wales', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Middleton, Kate', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Royal Family', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'London (England)', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,0.3182
320,320,The death of Same bin Laden reflect strong leadership and painstaking intelligence work ,2011-05-03 01:28:48+00:00,The death of Osama bin Laden reflects strong leadership and painstaking intelligence work.,"{'main': 'The Long-Awaited News', 'kicker': 'Editorial', 'content_kicker': None, 'print_headline': 'The Long-Awaited News: The death of Osama bin Laden reflects strong leadership and painstaking intelligence work', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'bin Laden, Osama', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'AL QAEDA', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Taliban', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'September 11 (2001)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 7, 'major': 'N'}]",Editorial,Opinion,compound,0.3612
321,321,The king of Bahrain said that the state of emergency he imposed to quell antigovernment protest would be ended on June st ,2011-05-08 18:48:39+00:00,The king of Bahrain said that the state of emergency he imposed to quell antigovernment protests would be ended on June 1st.,"{'main': 'Bahrain Says It Will End State of Emergency', 'kicker': None, 'content_kicker': None, 'print_headline': 'Bahrain State of Emergency Will End June 1, King Says', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests, and Riots', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Bahrain', 'rank': 4, 'major': 'N'}]",Foreign,World,compound,-0.5994
322,322,The military intensified a methodical ferocious march across the countrys most restive local ,2011-05-11 09:09:40+00:00,"The military intensified a methodical, ferocious march across the countryâs most restive locales.","{'main': 'Syria Shells Major City as Crackdown Spreads', 'kicker': None, 'content_kicker': None, 'print_headline': 'Syria Shells Major City As Crackdown Spreads', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 3, 'major': 'N'}]",Foreign,World,compound,0.0516
323,323,A speech President Drama is expected to give next week will provide a chance for him to recast his response to the upheaval in the Arab world following the killing of Same bin Laden ,2011-05-12 02:11:28+00:00,A speech President Obama is expected to give next week will provide a chance for him to recast his response to the upheaval in the Arab world following the killing of Osama bin Laden.,"{'main': 'Obama Seeks Reset in Arab World', 'kicker': None, 'content_kicker': None, 'print_headline': 'Obama Seeks Reset in Arab World', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Middle East', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'bin Laden, Osama', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Speeches and Statements', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 7, 'major': 'N'}]",Foreign,U.S.,compound,-0.5267
324,324,Iraqi lawmaker following the lead of Western city are trying to push smoking to the margin of public life ,2011-05-12 15:30:23+00:00,"Iraqi lawmakers, following the lead of Western cities, are trying to push smoking to the margins of public life.","{'main': 'Bogged Down on Big Issues, Iraq Takes Aim at Smoking', 'kicker': 'Baghdad Journal', 'content_kicker': None, 'print_headline': 'Bogged Down on Big Issues, Iraq Takes Aim at Smoking', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Iraq', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Smoking and Tobacco', 'rank': 2, 'major': 'N'}]",Foreign,World,compound,0.0
325,325,George J Mitchell Or is resigning the same day President Drama is to meet with Crime Minister Benjamin Netanyahu of Israel ,2011-05-13 17:19:59+00:00,George J. Mitchell Jr. is resigning the same day President Obama is to meet with Prime Minister Benjamin Netanyahu of Israel.,"{'main': 'Amid Impasse in Peace Negotiations, Americaâs Chief Middle East Envoy Resigns', 'kicker': None, 'content_kicker': None, 'print_headline': 'Amid Impasse in Peace Negotiations, Americaâs Chief Middle East Envoy Resigns', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Mitchell, George J', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Suspensions, Dismissals and Resignations', 'rank': 7, 'major': 'N'}]",Foreign,World,compound,-0.6597
326,326,New option are proliferating on a continent that is twisting for knowledge worker and where geographic constraint can often be dancing ,2011-05-15 20:27:24+00:00,New options are proliferating on a continent that is thirsting for knowledge workers and where geographic constraints can often be daunting.,"{'main': 'Online Degrees Come of Age in Asia', 'kicker': None, 'content_kicker': None, 'print_headline': 'Online Degrees Come of Age in Asia', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Colleges and Universities', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Malaysia', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Computers and the Internet', 'rank': 3, 'major': 'N'}]",Foreign,World,compound,0.0
327,327,It wa the second attack against Audit in Earache the countrys financial and commercial hut in a week ,2011-05-16 08:51:18+00:00,"It was the second attack against Saudis in Karachi, the countryâs financial and commercial hub, in a week.","{'main': 'Gunmen on Motorcycles Kill Saudi Diplomat in Pakistan', 'kicker': None, 'content_kicker': None, 'print_headline': 'Gunmen on Motorcycles Kill Saudi Diplomat in Pakistan', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Pakistan', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Murders and Attempted Murders', 'rank': 3, 'major': 'N'}]",Foreign,World,compound,-0.4767
328,328,In a speech on Thursday the president plan to argue that the political upheaval raise the prospect for progress between Israel and the Palestinians an aide said ,2011-05-18 00:50:53+00:00,"In a speech on Thursday, the president plans to argue that the political upheaval raises the prospect for progress between Israel and the Palestinians, an aide said.","{'main': 'As Uprisings Transform Mideast, Obama Aims to Reshape the Peace Debate', 'kicker': None, 'content_kicker': None, 'print_headline': 'As Uprisings Transform Mideast, Obama Aims to Reshape the Peace Debate', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'ABDULLAH II, KING OF JORDAN', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Fatah, Al', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 11, 'major': 'N'}]",Foreign,U.S.,compound,0.3818
329,329,Even a unrest ha shut down tourism in much of the Arab world hotelier are enjoying a boom in relatively safer haven in the region ,2011-05-18 20:43:46+00:00,"Even as unrest has shut down tourism in much of the Arab world, hoteliers are enjoying a boom in relatively safer havens in the region.","{'main': ""For Hotels in Safe Places, It's a Boom Amid the Bust"", 'kicker': None, 'content_kicker': None, 'print_headline': ""For Hotels in Safe Places, It's a Boom Amid the Bust"", 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'HOTELS AND MOTELS', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 3, 'major': 'N'}]",Foreign,World,compound,0.8225
330,330,Demands in mid February for a change in the way Iraqâs Furnish region is governed were met with bonfire and arrest ,2011-05-19 00:42:29+00:00,Demands in mid-February for a change in the way Iraqâs Kurdish region is governed were met with gunfire and arrests.,"{'main': 'Anger Lingers in Iraqi Kurdistan After a Crackdown', 'kicker': None, 'content_kicker': None, 'print_headline': 'Anger Lingers in Iraqi Kurdistan After a Crackdown', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Human Rights and Human Rights Violations', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Kurds', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests, and Riots', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 6, 'major': 'N'}]",Foreign,World,compound,-0.34
331,331,President Drama said that a lasting peace would require two state with secure border in a speech Thursday that sought to harness the change unfolding in the region ,2011-05-19 17:32:08+00:00,President Obama said that a lasting peace would require two states with secure borders in a speech Thursday that sought to harness the change unfolding in the region.,"{'main': 'Obama Sees â67 Borders as Starting Point for Peace Deal', 'kicker': None, 'content_kicker': None, 'print_headline': 'OBAMA SEEKS END TO THE STALEMATE ON MIDEAST TALKS', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Israeli Settlements', 'rank': 6, 'major': 'N'}]",Foreign,World,compound,0.7096
332,332,President Obamaâs major speech on Middle Last policy did not appear to make a deep impression in Arab capital on Thursday ,2011-05-19 20:16:55+00:00,President Obamaâs major speech on Middle East policy did not appear to make a deep impression in Arab capitals on Thursday.,"{'main': 'Reaction in Arab Capitals Is Muted and Mixed', 'kicker': None, 'content_kicker': None, 'print_headline': 'Many in Arab World Say Obamaâs Speech Doesnât Dispel Grievances Against U.S.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Middle East', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 4, 'major': 'N'}]",Foreign,World,compound,0.2263
