index,Unnamed: 0,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,row_id,sentiment_type,sentiment_score
195,195,Pentagon inquiry into some billion in contract for possible corruption have resulted in the suicide of at least two officer among score of suspect ,2007-09-24 04:00:00+00:00,Pentagon inquiries into some $6 billion in contracts for possible corruption have resulted in the suicides of at least two officers among scores of suspects.,"{'main': 'Graft in Military Contracts Spread From Base', 'kicker': None, 'content_kicker': None, 'print_headline': 'Graft in Military Contracts Spread From Kuwait Base', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Defense Contracts', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Louisiana', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Defense Department', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Bribery', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'United States Army', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 7, 'major': 'N'}]",Foreign,World,195,compound,-0.7717
196,196,Scar S Platt Or pleaded guilty to paying hundred of thousand of dollar in illegal kickback to Madam Husseinâs government in to gain access to lucrative Iraqi oil contract ,2007-10-02 04:00:00+00:00,Oscar S. Wyatt Jr. pleaded guilty to paying hundreds of thousands of dollars in illegal kickbacks to Saddam Husseinâs government in 2001 to gain access to lucrative Iraqi oil contracts.,"{'main': 'In Surprise, Oilman Admits Iraq Kickbacks', 'kicker': None, 'content_kicker': None, 'print_headline': 'In Surprise, Oilman Admits Iraq Kickbacks', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Wyatt, Oscar S Jr', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Frauds and Swindling', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Oil (Petroleum) and Gasoline', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 4, 'major': 'N'}]",Foreign,World,196,compound,-0.4588
197,197,The State Department said it would now send it own personnel a monitor on all of Backwater USAâs security convoy in and around Baghdad ,2007-10-06 04:00:00+00:00,The State Department said it would now send its own personnel as monitors on all of Blackwater USAâs security convoys in and around Baghdad.,"{'main': 'State Dept. Plans Tighter Control of Security Firm', 'kicker': None, 'content_kicker': None, 'print_headline': 'STATE DEPT. PLANS TIGHTER CONTROL OF SECURITY FIRM', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Blackwater USA', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Defense Contracts', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'State Department', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 5, 'major': 'N'}]",Foreign,Washington,197,compound,0.34
198,198,The move suggests that the alliance on Ran forged between former Crime Minister Bony Clair and Washington is unravelling ,2007-10-09 04:00:00+00:00,The move suggests that the alliance on Iraq forged between former Prime Minister Tony Blair and Washington is unraveling.,"{'main': 'Britain to Halve \nIts Force in Iraq', 'kicker': None, 'content_kicker': None, 'print_headline': 'Britain to Halve Its Force in Iraq By Spring of â08', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Iraq', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Brown, Gordon', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'CONSERVATIVE PARTY', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Great Britain', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Labor Party', 'rank': 6, 'major': 'N'}]",Foreign,World,198,compound,-0.5423
199,199,Loss of access to military installation in Turkey would force the United States to send more military supply for Ran through other country ,2007-10-12 04:00:00+00:00,Loss of access to military installations in Turkey would force the United States to send more military supplies for Iraq through other countries.,"{'main': 'Military Seeks Alternatives in Case Turkey Limits Access', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. Military Weighs Options in Case Turks Limit Access', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Turkey', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'North Atlantic Treaty Organization', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'War Crimes, Genocide and Crimes Against Humanity', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'World War I (1914-18)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'State Department', 'rank': 7, 'major': 'N'}]",Foreign,World,199,compound,0.128
200,200,Laura Rush who once made her husband promise she would never have to give a speech is stepping out in a new and unusually substantive way ,2007-10-15 04:00:00+00:00,"Laura Bush, who once made her husband promise she would never have to give a speech, is stepping out in a new and unusually substantive way.","{'main': 'First Lady Raising Her Profile Without Changing Her Image', 'kicker': None, 'content_kicker': None, 'print_headline': 'First Lady Raising Her Profile Without Changing Her Image', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Cancer', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Presidents and Presidency (US)', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Ban Ki-moon', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, Laura', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Cookies', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Crawford (Tex)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Women', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, George W', 'rank': 9, 'major': 'N'}]",Foreign,Washington,200,compound,0.3182
201,201,The official who wa under scrutiny over pay he received from a private contractor wa found dead at his home in Virginia ,2007-10-16 04:00:00+00:00,"The official, who was under scrutiny over pay he received from a private contractor, was found dead at his home in Virginia.","{'main': 'Top Air Force Official Dies in Apparent Suicide', 'kicker': None, 'content_kicker': None, 'print_headline': 'Scrutinized U.S. Official Dies in Apparent Suicide', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Suicides and Suicide Attempts', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Defense Contracts', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Washington (DC)', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Defense Department', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Riechers, Charles D', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'AIR FORCE', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Commonwealth Research Institute', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 9, 'major': 'N'}]",National,U.S.,201,compound,-0.6908
202,202,Federal agent are investigation whether several large food company overcharged the Armys principal food supplier for American troop in Ran and Wait ,2007-10-18 04:00:00+00:00,Federal agents are investigating whether several large food companies overcharged the Armyâs principal food supplier for American troops in Iraq and Kuwait.,"{'main': 'U.S. Widens Net on Pricing of Food Supplies for G.I.âs', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. Widens Net on Pricing Of Food Supplies for G.I.âs', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Defense Department', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Frauds and Swindling', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Defense Contracts', 'rank': 4, 'major': 'N'}]",Foreign,Washington,202,compound,0.0
203,203,A new foundation devoted to improving African governance awarded an audacious inaugural prize to Joaquim A Chissano Mozambiqueâs second president ,2007-10-23 04:00:00+00:00,"A new foundation devoted to improving African governance awarded an audacious inaugural prize to Joaquim A. Chissano, Mozambiqueâs second president.","{'main': '$5 Million Prize to Mozambican', 'kicker': None, 'content_kicker': None, 'print_headline': 'Mozambican Is Awarded $5 Million for Leadership', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Leaders and Leadership', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Mozambique', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'AFRICA', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Awards, Decorations and Honors', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Ibrahim, Mo', 'rank': 6, 'major': 'N'}]",Foreign,World,203,compound,0.9081
204,204,In independent panel ha sharply criticized the Army for failing to train enough experienced contracting officer and deploy them quickly to war bone ,2007-11-01 04:00:00+00:00,An independent panel has sharply criticized the Army for failing to train enough experienced contracting officers and deploy them quickly to war zones.,"{'main': 'Panel Faults Armyâs Wartime Contracting', 'kicker': None, 'content_kicker': None, 'print_headline': 'Panel Faults Armyâs Wartime Contracting', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Frauds and Swindling', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Defense Contracts', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'AFGHANISTAN', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 6, 'major': 'N'}]",Foreign,Washington,204,compound,-0.8074
205,205,Turmoil bent rule and sign of theft at a Baghdad armory help explain how the U S lost track of some small arm ,2007-11-11 05:00:00+00:00,"Turmoil, bent rules and signs of theft at a Baghdad armory help explain how the U.S. lost track of some 190,000 small arms.","{'main': 'Broken Supply Channel Sent Arms for Iraq Astray', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Broken Supply Channel Sent Arms for Iraq Astray', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Black Markets', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Defense Contracts', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Firearms', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Robberies and Thefts', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Police', 'rank': 8, 'major': 'N'}]",Foreign,World,205,compound,-0.2732
206,206,One soldierss odyssey through the Pentagon bureaucracy is shared by score of others who have sustained traumatic brain injury ,2007-11-25 05:00:00+00:00,One soldierâs odyssey through the Pentagon bureaucracy is shared by scores of others who have sustained traumatic brain injuries.,"{'main': 'Injured in Iraq, a Soldier Hobbles Toward Recovery', 'kicker': None, 'content_kicker': None, 'print_headline': 'Injured in Iraq, a Soldier Hobbles Toward Recovery', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Veterans Administration', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Reed, Walter, Army Medical Center', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Accidents and Safety', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Defense Department', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 6, 'major': 'N'}]",National,U.S.,206,compound,-0.6249
207,207,The court will take it third look at whether federal judge may hear case brought by detained at quanti¡name May Cuba ,2007-12-03 05:00:00+00:00,"The court will take its third look at whether federal judges may hear cases brought by detainees at GuantÃ¡namo Bay, Cuba.","{'main': 'For Justices, Another Day on Detainees', 'kicker': 'Supreme Court Memo', 'content_kicker': None, 'print_headline': 'For Justices, Another Day On Detainees', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Military Commissions Act', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Prisons and Prisoners', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Supreme Court', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Guantanamo Bay Naval Base (Cuba)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Courts', 'rank': 6, 'major': 'N'}]",National,Washington,207,compound,-0.4019
208,208,The Supreme Court accepted two case that test whether judge have the authority to prevent military official from turning U S citizen over to the Iraqis for criminal prosecution or punishment ,2007-12-08 05:00:00+00:00,The Supreme Court accepted two cases that test whether judges have the authority to prevent military officials from turning U.S. citizens over to the Iraqis for criminal prosecution or punishment.,"{'main': 'Americans Held in Iraq Draw Justicesâ Attention', 'kicker': 'Supreme Court Roundup', 'content_kicker': None, 'print_headline': 'Americans Held in Iraq Draw Justicesâ Attention', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Supreme Court', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 2, 'major': 'N'}]",National,Washington,208,compound,-0.5719
209,209,Being openly gay is not an option in the new Ran where the rise of religious extremist ha left many day feeling especially verified ,2007-12-18 05:00:00+00:00,"Being openly gay is not an option in the new Iraq, where the rise of religious extremism has left many gays feeling especially vilified.","{'main': 'Gays Living in Shadows of New Iraq', 'kicker': None, 'content_kicker': None, 'print_headline': 'Gays Living In Shadows Of New Iraq', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Homosexuality', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Islam', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 3, 'major': 'N'}]",Foreign,World,209,compound,0.4404
210,210,Despite the lethality and accuracy of the Israel airstrikes Israel find itself with no effective military answer to the problem of rickets from Papa ,2007-12-19 05:00:00+00:00,"Despite the lethality and accuracy of the Israeli airstrikes, Israel finds itself with no effective military answer to the problem of rockets from Gaza.","{'main': 'Israelâs Dilemma in Response to Rockets', 'kicker': None, 'content_kicker': None, 'print_headline': 'Israelâs Dilemma in Response to Rockets', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'ISLAMIC JIHAD', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 4, 'major': 'N'}]",Foreign,World,210,compound,-0.2023
211,211,The president will travel to Israel and the West Bank next month a well a other Middle Last destination a he work to judge peace talk forward ,2007-12-19 05:00:00+00:00,"The president will travel to Israel and the West Bank next month, as well as other Middle East destinations, as he works to nudge peace talks forward.","{'main': 'Bush to Visit Middle East in January', 'kicker': None, 'content_kicker': None, 'print_headline': 'Bush to Visit Middle East in January', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, George W', 'rank': 4, 'major': 'N'}]",Foreign,Washington,211,compound,0.6808
212,212,In examination of the William J Clinton Foundation show how it fund raising ha fostered potential conflict ,2007-12-20 05:00:00+00:00,An examination of the William J. Clinton Foundation shows how its fund-raising has fostered potential conflict.,"{'main': 'In Charity and Politics, Clinton Donors Overlap', 'kicker': None, 'content_kicker': None, 'print_headline': 'In His Charity and Her Politics, Many Clinton Donors Overlap', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Presidential Election of 2008', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Presidents and Presidency (US)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Clinton, Bill', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Philanthropy', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Clinton, Hillary Rodham', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Clinton, William Jefferson, Presidential Foundation', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Finances', 'rank': 8, 'major': 'N'}]",National,U.S.,212,compound,0.0258
213,213,Next week President Rush will make his first trip since taking office to Israel and the Palestinian territory He should use this visit to get real work started ,2007-12-31 05:00:00+00:00,Next week President Bush will make his first trip since taking office to Israel and the Palestinian territories. He should use this visit to get real work started.  ,"{'main': 'About That Peace Process', 'kicker': 'Editorial', 'content_kicker': None, 'print_headline': 'About That Peace Process', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Editorials', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'ANNAPOLIS (MD)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, George W', 'rank': 6, 'major': 'N'}]",Editorial,Opinion,213,compound,0.0
214,214,John Edwards is advocating a more rapid and complete troop withdrawal from Ran than his principal rival ,2008-01-02 05:00:00+00:00,John Edwards is advocating a more rapid and complete troop withdrawal from Iraq than his principal rivals.,"{'main': 'Edwards Calls for Quick End to Iraq Training', 'kicker': None, 'content_kicker': None, 'print_headline': 'Edwards Calls for Quick Pullout Of Troops Training Iraqi Forces', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Leaders and Leadership', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Election of 2008', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Defense Contracts', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Edwards, John', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Endorsements', 'rank': 9, 'major': 'N'}]",National,U.S.,214,compound,0.0258
215,215,Senator Axillary Fordham Clinton foresees a âremaining military a well a political mission in Ran and say that if elected president she would keep a reduced military force there to fight Ll Qaeda deter Cranial aggression protect the Words and possibly support the Iraqi military ,2008-01-02 05:00:00+00:00,"Senator Hillary Rodham Clinton foresees a âremaining military as well as political missionâ in Iraq, and says that if elected president, she would keep a reduced military force there to fight Al Qaeda, deter Iranian aggression, protect the Kurds and possibly support the Iraqi military.","{'main': 'If Elected: The Candidates on Foreign Policy', 'kicker': None, 'content_kicker': None, 'print_headline': 'If Elected: The Candidates on Foreign Policy', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Election of 2008', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Clinton, Hillary Rodham', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'McCain, John', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'ARMAMENT, DEFENSE AND MILITARY FORCES', 'rank': 6, 'major': 'N'}]",National,U.S.,215,compound,0.3818
216,216,The Pentagon also released video showing Cranial speedboat maneuvering around the American convoy ,2008-01-09 05:00:00+00:00,The Pentagon also released video showing Iranian speedboats maneuvering around the American convoy.,"{'main': 'Bush Castigates Iran, Calling Naval Confrontation âProvocative Actâ', 'kicker': None, 'content_kicker': None, 'print_headline': 'Bush Castigates Iran, Calling Naval Confrontation âProvocative Actâ', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'United States Navy', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Washington (DC)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, George W', 'rank': 6, 'major': 'N'}]",Foreign,Washington,216,compound,0.0
217,217,Circulating video clip of a recent town hall meeting in New Hampshire dont tell the whole story ,2008-01-11 19:36:35+00:00,Circulating video clips of a recent town hall meeting in New Hampshire donât tell the whole story.,"{'main': 'Democrats, McCain and the Iraq War', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],National,U.S.,217,compound,0.0
218,218,President Rush promised to return in May for Israels th anniversary to press for a peace treaty between Israel and the Palestinians by the end of his term ,2008-01-12 05:00:00+00:00,President Bush promised to return in May for Israelâs 60th anniversary to press for a peace treaty between Israel and the Palestinians by the end of his term.,"{'main': 'Bush, Leaving Israel, Keeps Up Push for Peace Treaty', 'kicker': None, 'content_kicker': None, 'print_headline': 'Bush, Leaving Israel, Keeps Up Push for Peace Treaty', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Olmert, Ehud', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Treaties', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, George W', 'rank': 6, 'major': 'N'}]",Foreign,World,218,compound,0.7184
219,219,President Rush promised to return in May for Israels th anniversary to press for a peace treaty between Israel and the Palestinians by the end of his term ,2008-01-12 05:00:00+00:00,President Bush promised to return in May for Israelâs 60th anniversary to press for a peace treaty between Israel and the Palestinians by the end of his term.,"{'main': 'Bush Promises to Return to Israel', 'kicker': None, 'content_kicker': None, 'print_headline': 'Bush Leaves Israel, Promising to Return', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, George W', 'rank': 3, 'major': 'N'}]",Foreign,World,219,compound,0.7184
220,220,A year after he ordered a large increase in troop in Ran the president said that he wa prepared to slow or halt further reduction ,2008-01-13 05:00:00+00:00,"A year after he ordered a large increase in troops in Iraq, the president said that he was prepared to slow or halt further reductions.","{'main': 'Bush Says He Could Halt Withdrawal, if Security Dictates', 'kicker': None, 'content_kicker': None, 'print_headline': 'Bush Says He Could Halt Troop Withdrawal, if Iraq Security Dictates', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Petraeus, David H', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Crocker, Ryan C', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, George W', 'rank': 6, 'major': 'N'}]",Foreign,World,220,compound,0.4939
221,221,A measure to allow former official from the Death Party to apply for government job came after month of U S pressure ,2008-01-13 05:00:00+00:00,A measure to allow former officials from the Baath Party to apply for government jobs came after months of U.S. pressure.,"{'main': 'Iraq Eases Curb for Former Officials of Husseinâs Party', 'kicker': None, 'content_kicker': None, 'print_headline': 'IRAQ EASING CURB FOR EX-OFFICIALS OF HUSSEIN PARTY', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Shiite Muslims', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Sunni Muslims', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Baath Party', 'rank': 4, 'major': 'N'}]",Foreign,World,221,compound,-0.3612
222,222,A measure to open job to former member of Madam Husseinâs party is riddle with loophole and cavern ,2008-01-14 05:00:00+00:00,A measure to open jobs to former members of Saddam Husseinâs party is riddled with loopholes and caveats.,"{'main': 'Ex-Baathists Get a Break. Or Do They?', 'kicker': 'News Analysis', 'content_kicker': None, 'print_headline': 'Ex-Baathists Get a Break. Or Do They?', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Baath Party', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Law and Legislation', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Hussein, Saddam', 'rank': 5, 'major': 'N'}]",Foreign,World,222,compound,0.4019
223,223,In an address to Persian Gulf ally President Rush called Rans government âthe worlds leading sponsor of terrorist and accused it of imposing repression and economic hardship at home ,2008-01-14 05:00:00+00:00,"In an address to Persian Gulf allies, President Bush called Iranâs government âthe worldâs leading sponsor of terrorismâ and accused it of imposing repression and economic hardship at home.","{'main': 'Bush Urges Unity Against Iran', 'kicker': None, 'content_kicker': None, 'print_headline': 'Bush Urges Unity Against Iran as It Agrees to Cooperate With Nuclear Agency', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Leaders and Leadership', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Persian Gulf', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'ATOMIC WEAPONS', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Embargoes and Economic Sanctions', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, George W', 'rank': 6, 'major': 'N'}]",Foreign,World,223,compound,-0.9042
