index,row_id,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,sentiment_type,sentiment_score
341,341,Experts agree that while Slim charity still help to finance terrorist group and plot their role is somewhat diminished and growing harder to detect ,2006-08-24 04:00:00+00:00,"Experts agree that while Muslim charities still help to finance terrorist groups and plots, their role is somewhat diminished and growing harder to detect.","{'main': 'Airplane Terrorism Case Prompts Questions About the Work of Islamic Charities in Britain', 'kicker': None, 'content_kicker': None, 'print_headline': 'Airplane Terrorism Case Prompts Questions About the Work of Islamic Charities in Britain', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Philanthropy', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Great Britain', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Islam', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'AIRLINES AND AIRPLANES', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,0.4091
342,342,Frances increased troop commitment came a Syria said it would consider international troop near it border to be in a âhostile position â,2006-08-24 04:00:00+00:00,Franceâs increased troop commitment came as Syria said it would consider international troops near its border to be in a âhostile position.â,"{'main': 'France to Send More Troops to Lebanon, Minister Says', 'kicker': 'The Cease-Fire', 'content_kicker': None, 'print_headline': 'France to Send More Troops To Lebanon, Minister Says', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Hezbollah', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Lebanon', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'France', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Douste-Blazy, Philippe', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Italy', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Livni, Tzipi', 'rank': 10, 'major': 'N'}]",Foreign,World,compound,0.2732
343,343,Did agency say that a third of the roughly Lebanese refugee can not return to their home because of unexplored cluster bomb ,2006-08-25 04:00:00+00:00,"Aid agencies say that a third of the roughly 900,000 Lebanese refugees cannot return to their homes because of unexploded cluster bombs.","{'main': 'Lebanese and Aid Groups Find Dangers in the Rubble', 'kicker': 'The Destruction', 'content_kicker': None, 'print_headline': 'Lebanese and Aid Groups Find Dangers in the Rubble', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Lebanon', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Bombs and Explosives', 'rank': 3, 'major': 'N'}]",Foreign,World,compound,-0.4939
344,344,Criticism of Hezbollah is rare in southern Lebanon but many resident of Marwaheen blame the group for bringing on an Israel attack that killed people ,2006-08-25 04:00:00+00:00,"Criticism of Hezbollah is rare in southern Lebanon, but many residents of Marwaheen blame the group for bringing on an Israeli attack that killed 23 people.","{'main': 'At Funeral, a Sunni Village Condemns Hezbollahâs Presence', 'kicker': 'South Lebanon', 'content_kicker': None, 'print_headline': 'At Funeral, a Sunni Village Condemns Hezbollahâs Presence', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Lebanon', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Hezbollah', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 3, 'major': 'N'}]",Foreign,World,compound,-0.9473
345,345,Iraqâs most prominent White religious leader said official should refrain from taking trip abroad and focus on improving the life of ordinary citizen a spokesman said ,2006-08-25 04:00:00+00:00,"Iraqâs most prominent Shiite religious leader said officials should refrain from taking trips abroad and focus on improving the lives of ordinary citizens, a spokesman said.","{'main': 'Shiite Leader Urges Iraqi Politicians to Stay Home and Work Harder', 'kicker': None, 'content_kicker': None, 'print_headline': 'Shiite Leader Urges Iraqi Politicians to Stay Home and Work Harder', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Shiite Muslims', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 3, 'major': 'N'}]",Foreign,World,compound,0.659
346,346,A summary of the top story in Russian newspaper on Friday ,2006-08-25 04:00:00+00:00,A summary of the top stories in Russian newspapers on Friday.,"{'main': 'Russia Expected to Send Troops for U.N. Lebanon Force', 'kicker': None, 'content_kicker': None, 'print_headline': 'Russia Expected to Send Troops for U.N. Lebanon Force', 'name': None, 'seo': None, 'sub': None}",[],Foreign,World,compound,0.2023
347,347,It Men An Salute promised that âquestions will be answered â but the prime minister Thud Alert is trying to forestall pressure for an investigation by a state commission ,2006-08-25 04:00:00+00:00,"Lt. Gen. Dan Halutz promised that âquestions will be answered,â but the prime minister, Ehud Olmert, is trying to forestall pressure for an investigation by a state commission.","{'main': 'Israeli General Tells Troops of Weaknesses in War Effort', 'kicker': 'Military Performance', 'content_kicker': None, 'print_headline': 'Israeli General Tells Troops Of Weaknesses In War Effort', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Lebanon', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'ARMAMENT, DEFENSE AND MILITARY FORCES', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY STRATEGY AND TACTICS', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,0.1901
348,348,The exhibition is intended to expose what some see a Western hypocrisy regarding freedom of expression ,2006-08-25 04:00:00+00:00,The exhibition is intended to expose what some see as Western hypocrisy regarding freedom of expression.,"{'main': 'Iran Exhibits Anti-Jewish Art', 'kicker': None, 'content_kicker': None, 'print_headline': 'Iran Exhibits Anti-Jewish Art as Reply to Danish Cartoons', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Cartoons and Cartoonists', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Anti-Semitism', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Nazi Policies Toward Jews and Minorities', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Art', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,0.5574
349,349,The suspect surrendered and wa arrested in northern Lebanon after Lebanese authority contracted his family German official said ,2006-08-25 04:00:00+00:00,"The suspect surrendered and was arrested in northern Lebanon after Lebanese authorities contacted his family, German officials said.","{'main': '2nd Suspect Surrenders in Plot to Bomb Two German Trains', 'kicker': None, 'content_kicker': None, 'print_headline': '2nd Suspect Surrenders in Plot To Bomb Two German Trains', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Lebanon', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Germany', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Railroads', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Bombs and Explosives', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,-0.6124
350,350,France pledged a total of peacekeeping troop in an effort to savage it flagging reputation and hold on to a leadership role ,2006-08-25 04:00:00+00:00,"France pledged a total of 2,000 peacekeeping troops in an effort to salvage its flagging reputation and hold on to a leadership role.","{'main': 'France Offers Many More Troops for Lebanon', 'kicker': 'Peacekeepers', 'content_kicker': None, 'print_headline': 'France Offers Many More Troops for Lebanon', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Hezbollah', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'France', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Lebanon', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Chirac, Jacques', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Prodi, Romano', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 9, 'major': 'N'}]",Foreign,World,compound,0.0
351,351,The State Department is investigation whether Israels use of cluster bomb in Lebanon violated agreement with the U S official said ,2006-08-25 04:00:00+00:00,"The State Department is investigating whether Israelâs use of cluster bombs in Lebanon violated agreements with the U.S., officials said.","{'main': 'Inquiry Opened Into Israeli Use of U.S. Bombs', 'kicker': 'Weapons', 'content_kicker': None, 'print_headline': 'Inquiry Opened Into Israeli Use Of U.S. Bombs', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Hezbollah', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Lebanon', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'ARMS SALES ABROAD', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Bombs and Explosives', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'ARMAMENT, DEFENSE AND MILITARY FORCES', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'State Department', 'rank': 10, 'major': 'N'}]",Foreign,World,compound,-0.5267
352,352,A low key reaction to Rans refusal to suspend cranium enrichment is intended to make the West appear patient United States and European diplomat said ,2006-08-25 04:00:00+00:00,"A low-key reaction to Iranâs refusal to suspend uranium enrichment is intended to make the West appear patient, United States and European diplomats said.","{'main': 'In Muted Response to Iran, U.S. and Allies Seek Edge', 'kicker': 'Diplomatic Memo', 'content_kicker': None, 'print_headline': 'In Muted Response to Iran, U.S. and Allies Seek Edge', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'ATOMIC ENERGY', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Cheney, Dick', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Douste-Blazy, Philippe', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Bolton, John R', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Security Council', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'ATOMIC WEAPONS', 'rank': 11, 'major': 'N'}]",Foreign,World,compound,-0.1531
353,353,Officials cautioned that the peacekeeping force would not be used to diary Hezbollah ,2006-08-26 04:00:00+00:00,Officials cautioned that the peacekeeping force would not be used to disarm Hezbollah. ,"{'main': 'Europe Pledges a Larger Force Inside Lebanon', 'kicker': None, 'content_kicker': None, 'print_headline': 'EUROPE PLEDGES A LARGER FORCE INSIDE LEBANON', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Hezbollah', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Lebanon', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'European Union', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Europe', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'ANNAN, KOFI', 'rank': 7, 'major': 'N'}]",Foreign,World,compound,0.4588
354,354,A newly defiant Sudan is talking at pressure from the Rush administration to accept a peacekeeping force for Darfur ,2006-08-26 04:00:00+00:00,A newly defiant Sudan is balking at pressure from the Bush administration to accept a peacekeeping force for Darfur.,"{'main': 'Sudan Balks at Taking Peacekeepers', 'kicker': 'News Analysis', 'content_kicker': None, 'print_headline': 'From Cowed to Defiant: Sudan Balks at Taking Peacekeepers', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Darfur (Sudan)', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Bashir, Omar Hassan Al-', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Sudan', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,0.3612
355,355,Had Diam the Palestinian interior minister said only that âthings are at an early stage but they are encouraging â,2006-08-26 04:00:00+00:00,"Siad Siam, the Palestinian interior minister, said only that âthings are at an early stage, but they are encouraging.â","{'main': 'Palestinians Say Headway Is Made on Captured Journalists', 'kicker': None, 'content_kicker': None, 'print_headline': 'Palestinians Say Headway Is Made on Captured Journalists', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Haniya, Ismail', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Holy Jihad Brigades', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Olmert, Ehud', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Kidnapping', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Centanni, Steve', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Wiig, Olaf', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 11, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 12, 'major': 'N'}]",Foreign,World,compound,0.6808
356,356,Attacking guerrilla or terrorist sanctuary in populated area is not a mission that call for cluster weapon and the United States should not be supplying them ,2006-08-26 04:00:00+00:00,"Attacking guerrilla or terrorist sanctuaries in populated areas is not a mission that calls for cluster weapons, and the United States should not be supplying them.","{'main': 'No Place for Cluster Bombs', 'kicker': 'Editorial', 'content_kicker': None, 'print_headline': 'No Place for Cluster Bombs', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Lebanon', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Bombs and Explosives', 'rank': 4, 'major': 'N'}]",Editorial,Opinion,compound,-0.7964
357,357,The Palestinian Authority prime minister said that he hoped the kidnapping crisis involving two Box News journalist could be resolved imminent ,2006-08-27 04:00:00+00:00,The Palestinian Authority prime minister said that he hoped the kidnapping crisis involving two Fox News journalists could be resolved imminently.,"{'main': 'Palestinian Premier Is Upbeat on Release of Journalists', 'kicker': None, 'content_kicker': None, 'print_headline': 'Palestinian Premier Is Upbeat on Journalists', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Haniya, Ismail', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Hostages', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Fox Broadcasting Co', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Holy Jihad Brigades', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Kidnapping', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'JERUSALEM', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Wiig, Olaf', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Centanni, Steve', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'News and News Media', 'rank': 12, 'major': 'N'}]",Foreign,World,compound,-0.128
358,358,Massimo OfPlea the Italian foreign minister wa pleased by Italys newly assertion role on a peacekeeping force but also seemed worried about the danger ,2006-08-27 04:00:00+00:00,"Massimo DâAlema, the Italian foreign minister, was pleased by Italyâs newly assertive role on a peacekeeping force, but also seemed worried about the dangers.","{'main': 'Italyâs Gesture on Lebanon Yields Pride and Worry', 'kicker': None, 'content_kicker': None, 'print_headline': 'Italy&#8217;s Gesture On Lebanon Yields Pride And Worry', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Lebanon', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Italy', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,-0.6652
359,359,Two men kidnapped in Papa were released unarmed after being forced to say on a videotape that they had converted to Slam ,2006-08-28 04:00:00+00:00,Two men kidnapped in Gaza were released unharmed after being forced to say on a videotape that they had converted to Islam.,"{'main': 'Fox News Journalists Free After Declaring Conversion', 'kicker': None, 'content_kicker': None, 'print_headline': 'Fox News Journalists Free After Declaring Conversion on Tape', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Hostages', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Fox Broadcasting Co', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Holy Jihad Brigades', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Kidnapping', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Centanni, Steve', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Wiig, Olaf', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Islam', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 8, 'major': 'N'}]",Foreign,World,compound,-0.6808
360,360,U N Secretary General Of Annanâs day Middle Last tour is likely to be the last major diplomatic journey of his year in office ,2006-08-28 04:00:00+00:00,U.N. Secretary General Kofi Annanâs 11-day Middle East tour is likely to be the last major diplomatic journey of his 10 years in office.,"{'main': 'Annan Will Travel the Mideast to Bolster Lebanon Peace Plan', 'kicker': None, 'content_kicker': None, 'print_headline': 'Annan Will Travel the Mideast To Bolster Lebanon Peace Plan', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Lebanon', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Security Council', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'ANNAN, KOFI', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 8, 'major': 'N'}]",Foreign,World,compound,0.0
361,361,The war may be over but Israels blockade of Lebanese water go on leaving some fisherman at the brink of destitution ,2006-08-28 04:00:00+00:00,"The war may be over, but Israelâs blockade of Lebanese waters goes on, leaving some fishermen at the brink of destitution.","{'main': 'Wake of War Idles Lebanonâs Fleet, and Its Fishermen', 'kicker': 'Sidon Journal', 'content_kicker': None, 'print_headline': 'Wake of War Idles Lebanonâs Fleet, and Its Fishermen', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Lebanon', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Wages and Salaries', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Fishing, Commercial', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,-0.3506
362,362,Of the big power want the United Nations to keep the peace theyre going to have to put more of their own troop on the line ,2006-08-28 04:00:00+00:00,"If the big powers want the United Nations to keep the peace, theyâre going to have to put more of their own troops on the line.","{'main': 'Itâs Not Easy Being Blue', 'kicker': 'Editorial', 'content_kicker': None, 'print_headline': 'It&#8217;s Not Easy Being Blue', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Lebanon', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Darfur (Sudan)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Security Council', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 5, 'major': 'N'}]",Editorial,Opinion,compound,0.765
363,363,The growth of Boracic school for girl rare in the Arab world is a sign that Syria is becoming religious ,2006-08-29 04:00:00+00:00,"The growth of Koranic schools for girls, rare in the Arab world, is a sign that Syria is becoming religious.","{'main': 'Islamic Revival in Syria Is Led by Women', 'kicker': None, 'content_kicker': None, 'print_headline': 'Women Lead an Islamic Revival In Syria, Testing Its Secularism', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Islam', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Church-State Relations', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Education and Schools', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Women', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Religion and Churches', 'rank': 6, 'major': 'N'}]",Foreign,World,compound,0.3818
364,364,One of the suspect in a coming plot in Germany came from a struggling middle class family in Tripoli Lebanon The other grew up in a poor section of town ,2006-08-29 04:00:00+00:00,"One of the suspects in a bombing plot in Germany came from a struggling middle-class family in Tripoli, Lebanon. The other grew up in a poor section of town.","{'main': 'German Suspects From Opposite Sides of a Lebanese Town', 'kicker': None, 'content_kicker': None, 'print_headline': 'German Suspects From Opposite Sides of a Lebanese Town', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Lebanon', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Germany', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Bombs and Explosives', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 4, 'major': 'N'}]",Foreign,World,compound,-0.7964
365,365,In an unusual instance of self criticism a well known James official urged Palestinians to look to themselves not to Israel for the cause of problem in Papa ,2006-08-29 04:00:00+00:00,"In an unusual instance of self-criticism, a well-known Hamas official urged Palestinians to look to themselves, not to Israel, for the causes of problems in Gaza.","{'main': 'Hamas Spokesman Blames Palestinians for Gaza Chaos', 'kicker': None, 'content_kicker': None, 'print_headline': 'Hamas Spokesman Blames Palestinians for Gaza Chaos', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,-0.5423
366,366,Violence that killed at least people amounted to the most brazen recent clash between government force and a White militia loyal to Moktada al Had a clerk ,2006-08-29 04:00:00+00:00,"Violence that killed at least 28 people amounted to the most brazen recent clashes between government forces and a Shiite militia loyal to Moktada al-Sadr, a cleric.","{'main': 'Radical Militia and Iraqi Army in Fierce Battle', 'kicker': None, 'content_kicker': None, 'print_headline': 'RADICAL MILITIA AND IRAQI ARMY IN FIERCE BATTLE', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Iraq', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Sadr, Moktada Al-', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Mahdi Army', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'VIOLENCE', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Shiite Muslims', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'ARMAMENT, DEFENSE AND MILITARY FORCES', 'rank': 6, 'major': 'N'}]",Foreign,World,compound,-0.7579
367,367,Some organization endears themselves to community by arranging social event and fund raisers but there are Muslims who worry about the groups true ambition ,2006-08-29 04:00:00+00:00,"Some organizations endear themselves to communities by arranging social events and fund-raisers, but there are Muslims who worry about the groupsâ true ambitions.","{'main': 'Young Muslims in Britain Hear Competing Appeals', 'kicker': None, 'content_kicker': None, 'print_headline': 'Young Muslims in Britain Hear Competing Appeals', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Great Britain', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Islam', 'rank': 2, 'major': 'N'}]",Foreign,World,compound,-0.0387
368,368,Crime Minister Would Minora also said that the Lebanese Army had already confiscated illegal arm in the south ,2006-08-29 04:00:00+00:00,Prime Minister Fouad Siniora also said that the Lebanese Army had already confiscated illegal arms in the south.,"{'main': 'Lebanon Insists It Can Control the Syrian Border by Itself', 'kicker': None, 'content_kicker': None, 'print_headline': 'Lebanon Insists It Can Control the Syrian Border by Itself', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Lebanon', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Siniora, Fouad', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'ANNAN, KOFI', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Hezbollah', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'ARMAMENT, DEFENSE AND MILITARY FORCES', 'rank': 9, 'major': 'N'}]",Foreign,World,compound,-0.7964
